195	1	0
196	2	0
197	1	295
198	1	0
199	1	308
200	1	0
201	1	0
202	1	103
203	1	0
204	1	170
205	1	154
206	1	150
207	1	113
208	1	65
209	1	60
210	1	204
211	1	142
212	1	83
213	1	189
214	1	17
215	1	0
216	1	2
217	1	88
218	1	0
219	1	0
220	1	0
221	1	0
222	1	50
223	2	-338.1
224	2	195.7
225	2	141.9
226	2	234.5
227	2	388.2
228	2	84.7
229	2	0
230	1	194.4
231	2	195.7
232	2	513.7
233	2	455.4
234	2	61.8
235	2	260.8
236	2	199.4
237	2	395
238	2	344.4
239	2	0
240	1	0
241	1	0
242	1	0
243	1	0
244	1	185.4
245	2	4
246	2	14
247	2	14
248	2	5
249	2	28
250	2	28
251	2	28
252	2	26.7
253	2	23
254	2	4
255	2	30
256	2	15
257	2	20
258	2	30
259	2	45
260	2	80
261	2	80
262	2	10
263	2	30
264	2	30
265	2	298.7
266	2	198.4
267	2	114.8
268	2	275.2
269	2	61.8
270	2	385.3
271	2	104.1
272	2	541
273	2	256.3
274	2	0
275	2	164.4
276	2	616.8
277	2	15
278	2	15
279	1	149.8
280	2	106
281	2	363.9
282	1	0
283	2	1122.7
284	2	155.7
285	1	0
286	2	197.5
287	2	124.6
288	2	148.9
289	2	264.7
290	2	364.8
291	2	54.6
292	2	17.5
293	2	344.4
294	2	275.3
295	1	163.6
296	1	90.7
297	1	314
298	1	34
299	1	107
300	1	161
301	1	161.5
302	1	161.5
303	1	232
304	1	143
305	1	111.5
306	1	111.5
307	1	124
308	1	28.5
309	1	28.5
310	1	135
311	1	0
312	1	0
313	1	110
314	1	110
315	1	100
316	1	37
317	1	93
318	1	30
319	1	189
320	1	78.5
321	1	78.5
322	1	190
323	1	42.6
324	1	170.4
325	1	106
326	1	94
327	1	94
328	1	133.5
329	1	133.5
330	1	121
331	1	125
332	1	210
333	1	62
334	1	62
335	1	85
336	1	85
337	1	147
338	1	147
339	1	44
340	1	33
341	1	107
342	1	157
343	1	95
344	1	67.5
345	1	67.5
346	1	102
347	1	102
348	1	109
349	1	181
350	1	45
351	1	62
352	1	62
353	1	300
354	1	15
355	1	79
356	1	296
357	1	0
358	1	240
359	1	265
360	1	0
361	1	0
362	1	0
363	1	0
364	1	0
365	1	0
366	1	0
367	1	0
368	1	0
369	1	0
370	1	0
371	1	0
372	1	0
373	1	0
374	1	0
375	1	0
376	1	0
377	1	0
378	1	0
379	1	0
380	1	0
381	1	0
382	1	0
383	1	0
384	1	0
385	1	0
386	1	0
387	2	10
388	2	10
389	1	0
390	1	0
391	1	0
392	1	0
393	1	0
394	1	0
395	1	0
396	1	0
397	1	0
398	1	0
399	1	0
400	3	48.7
401	2	54.5
402	2	20.1
403	2	60.3
404	2	60.3
405	1	0
406	1	0
407	1	0
408	1	0
409	1	0
410	1	0
411	1	0
412	1	0
413	1	0
414	1	0
415	1	0
416	1	0
417	1	3.2
418	1	0
419	1	0
420	2	26.1
421	2	54.3
422	2	13.1
423	2	26.1
424	2	26.1
425	1	0
426	1	0
427	1	0
428	1	0
429	1	0
430	1	0
431	1	0
432	1	0
433	2	13.1
434	2	13.1
435	2	13.1
436	2	26.1
437	2	149.7
438	1	29.1
439	1	0
440	1	0
441	1	0
442	1	0
443	1	0
444	1	0
445	1	0
446	1	0
447	1	0
448	1	0
449	1	9.4
450	1	8.2
451	1	0
452	1	0
453	1	0
454	1	0
455	1	0
456	1	0
457	2	28.1
458	2	42.2
459	1	7.7
460	1	0
461	2	32.2
462	1	0
463	1	0
464	1	0
465	1	0
466	1	45.1
467	1	0
468	1	0
469	1	0
470	1	0
471	1	0
472	1	0
473	1	0
474	1	0
475	1	0
476	1	0
477	1	0
478	2	29.4
479	1	0
480	1	0
481	1	0
482	1	0
483	1	0
484	2	0
485	2	10
486	2	7
487	2	8
488	1	0
489	1	71.5
490	1	0
491	1	0
492	1	0
493	1	0
494	1	0
495	1	0
496	1	0
497	2	0
498	2	9
499	2	6
500	1	0
501	1	0
502	1	0
503	1	0
504	1	0
505	1	0
506	1	0
507	2	18.3
508	2	41
509	2	28.1
510	1	0
511	1	0
512	1	0
513	1	0
514	1	0
515	2	0
516	2	0
517	2	7.8
518	2	8
519	1	0
520	1	0
521	1	0
522	1	0
523	1	0
524	1	0
525	1	0
526	1	0
527	1	0
528	1	0
529	1	0
530	1	0
531	1	0
532	2	0
533	2	0
534	1	0
535	2	12.1
536	2	9.4
537	2	12.1
538	2	24.1
539	1	0
540	1	0
541	1	0
542	1	0
543	2	26.1
544	2	26.1
545	2	26.1
546	2	26.1
547	1	0
548	1	0
549	1	0
550	1	0
551	1	0
552	1	0
553	1	0
554	2	12.1
555	2	14.7
556	2	38.2
557	1	0
558	1	0
559	1	0
560	1	0
561	1	0
562	1	0
563	1	0
564	1	0
565	1	0
566	1	0
567	1	0
568	1	0
569	1	0
570	1	0
571	2	3.1
572	1	0
573	1	0
574	1	0
575	1	0
576	1	0
577	1	0
578	1	0
579	1	0
580	1	0
581	1	0
582	1	0
583	1	0
584	1	0
585	1	0
586	1	0
587	1	0
588	1	0
589	1	0
590	1	0
591	1	0
592	1	0
593	1	0
594	1	0
595	1	0
596	1	0
597	1	0
598	1	0
599	1	0
600	1	0
601	1	0
602	1	0
603	2	2
604	2	5.5
605	1	0
606	1	0
607	2	0
608	1	9.9
609	1	8.9
610	1	8.9
611	1	6.1
612	1	6.1
613	1	2.9
614	1	6.3
615	1	5.2
616	1	6.2
617	2	-11.5
618	1	23
619	1	14.7
620	1	16.7
621	1	26.2
622	1	11.5
623	1	5.2
624	1	5.2
625	1	0
626	1	7.7
627	1	5.6
628	1	5
629	1	5
630	2	0.1
631	2	10.9
632	1	20.7
633	1	0.9
634	1	1.2
635	1	5.7
636	1	5.2
637	1	24.1
638	1	4.2
639	1	8.3
640	1	3.1
641	2	3.9
642	2	3.9
643	1	24.4
644	1	10.4
645	1	6.1
646	1	3.3
647	1	13.5
648	1	20.7
649	1	10.3
650	1	12.6
651	1	9.6
652	1	0
653	1	6.3
654	1	5.2
655	1	4.2
656	1	1
657	1	0
658	2	0.2
659	1	0
660	1	9.4
661	1	0.3
662	1	0.3
663	1	13.5
664	1	0.5
665	1	7.8
666	1	9
667	1	6.7
668	1	6.7
669	1	3.7
670	1	4.2
671	1	0
672	1	0
673	2	33.8
674	1	6.3
675	1	6.3
676	1	4.7
677	1	2.6
678	1	0
679	2	0
680	1	17.8
681	1	3.7
682	1	6.4
683	1	24.4
684	1	26.4
685	1	17.3
686	1	44
687	1	5.8
688	1	4.2
689	1	4.9
690	1	13.1
691	1	8.4
692	1	10.2
693	1	12.2
694	1	3.8
695	1	31.3
696	1	22.7
697	1	38.4
698	1	5.1
699	1	13
700	1	2.9
701	1	7.8
702	1	16.7
703	1	7.3
704	1	3.1
705	1	9.1
706	1	9.1
707	1	0.3
708	1	0.8
709	1	0
710	1	11.7
711	1	7.8
712	1	4.9
713	1	3.9
714	1	3.7
715	1	9.4
716	1	11.2
717	1	13.2
718	1	23.9
719	1	10.4
720	1	2
721	1	0
722	1	13.8
723	1	3
724	1	14
725	1	0
726	1	11.5
727	1	4.7
728	1	5
729	1	5.6
730	1	24.4
731	1	15.2
732	1	11.9
733	1	6.5
734	1	8.2
735	1	16.3
736	1	5.7
737	1	9.8
738	1	18.1
739	2	16.7
740	1	5.7
741	1	0
742	2	19
743	1	18.1
744	1	23.8
745	1	25.8
746	2	49.4
747	2	30.4
748	2	30.4
749	1	0
750	2	32.5
751	2	13.9
752	1	6.6
753	1	8.5
754	1	2.1
755	1	4.7
756	1	12.6
757	1	15.5
758	1	0
759	1	9.1
760	1	7.5
761	1	14.2
762	2	21.1
763	1	17.8
764	1	26
765	1	17.4
766	1	7.4
767	1	10.5
768	1	5.2
769	1	10.7
770	1	8.1
771	1	17.9
772	1	9.3
773	1	5.2
774	1	51.9
775	1	12
776	1	8.8
777	1	2.3
778	1	10.7
779	1	0
780	1	9.6
781	1	17.6
782	1	6.1
783	1	6.9
784	1	20.7
785	1	20.7
786	1	5.2
787	1	1.2
788	1	0
789	1	0
790	1	0
791	1	0
792	1	20.3
793	1	22.3
794	1	0
795	1	6.3
796	2	12.1
797	1	15.2
798	1	19.5
799	1	15.5
800	1	0
801	1	7.8
802	1	3.5
803	1	0
804	1	0
805	1	0
806	1	0
807	1	10.7
808	1	6.4
809	1	3.6
810	1	6
811	1	6.2
812	1	0
813	1	0
814	1	0
815	1	0
816	1	6.3
817	1	8.9
818	2	45.1
819	2	32.5
820	2	94.2
821	2	77.9
822	1	0
823	1	0
824	1	10.4
825	1	14.3
826	1	6.2
827	1	3.7
828	1	0
829	1	11.7
830	1	11.2
831	1	6.6
832	1	4.8
833	1	15.7
834	1	9.9
835	1	7.2
836	1	7.8
837	1	7.6
838	1	15.6
839	1	11.8
840	1	25.1
841	2	-7.7
842	2	13.6
843	1	2.6
844	1	18.7
845	2	22.6
846	1	18.3
847	1	12.5
848	1	5.4
849	1	0
850	1	0
851	1	4.4
852	1	2.8
853	1	7.2
854	1	8.6
855	1	5.4
856	1	0
857	1	0
858	1	5.6
859	1	5.6
860	1	5
861	1	16.2
862	1	38.8
863	2	12.2
864	1	10.4
865	1	14.1
866	1	12.4
867	1	15.3
868	1	12.9
869	1	3
870	1	0
871	1	4.2
872	1	0
873	1	0
874	1	0
875	1	25.3
876	1	7.2
877	1	9.1
878	1	11.2
879	1	11
880	1	7.1
881	1	9.4
882	1	21.2
883	1	21.2
884	1	16.2
885	2	9.1
886	1	18.7
887	1	12
888	1	22.7
889	1	15.8
890	2	15.7
891	1	0
892	1	12.4
893	1	7.8
894	1	16.5
895	2	13.8
896	1	11.9
897	1	9.4
898	1	6.1
899	1	7.1
900	1	10.9
901	1	11.4
902	1	0
903	1	13.1
904	1	4.2
905	1	3.7
906	2	4.9
907	1	5.2
908	1	9.1
909	1	19.5
910	1	8.9
911	1	8.9
912	1	0.8
913	1	7.2
914	1	8.1
915	1	8.7
916	1	12.2
917	1	11.1
918	1	11.7
919	1	5.8
920	1	7.7
921	1	36.7
922	1	2.2
923	1	17.1
924	1	11.4
925	1	9.4
926	1	7.3
927	1	19.5
928	1	10.1
929	1	12.1
930	1	18.8
931	1	0
932	1	13.7
933	1	18.7
934	1	11.4
935	2	10.2
936	1	10.5
937	1	23.4
938	1	11.3
939	1	13.6
940	1	0
941	1	8.8
942	1	8.6
943	1	5.2
944	1	3.5
945	1	0
946	1	0
947	1	20.9
948	1	1.4
949	1	0.8
950	1	15.7
951	1	6
952	1	4.1
953	1	19.8
954	1	20.6
955	1	6.5
956	1	6.5
957	1	5.2
958	1	6.6
959	1	7
960	2	11.8
961	1	7.8
962	1	10.4
963	1	9.6
964	1	0
965	1	0
966	2	2
967	1	0
968	1	8.6
969	1	0
970	1	0
971	1	8.4
972	1	29.3
973	1	29.3
974	1	20.4
975	1	20.4
976	1	0
977	1	14.1
978	1	20.2
979	1	20.2
980	1	2
981	1	10.4
982	1	11.8
983	1	4.5
984	1	4.5
985	1	18.2
986	1	18.2
987	1	16.7
988	1	16.7
989	1	13.1
990	1	13.1
991	1	7.3
992	1	25.2
993	1	37.3
994	1	0.8
995	1	3.1
996	1	26
997	1	1.3
998	1	4
999	1	4
1000	1	4.2
1001	1	14.1
1002	1	14.1
1003	1	7.1
1004	1	7.1
1005	1	17.7
1006	1	17.7
1007	1	16.1
1008	1	16.1
1009	1	10.2
1010	1	10.3
1011	1	15
1012	1	10.4
1013	1	23.2
1014	1	23.2
1015	1	14.6
1016	1	14.6
1017	1	14.6
1018	1	14.6
1019	1	29.3
1020	1	29.3
1021	1	11.1
1022	1	11.1
1023	1	2
1024	1	7.1
1025	1	7.1
1026	1	10.1
1027	1	10.1
1028	1	30.8
1029	1	30.8
1030	1	26.2
1031	1	26.2
1032	1	5.9
1033	2	53.3
1034	2	55.3
1035	1	16.1
1036	1	18.2
1037	1	15.1
1038	1	15.1
1039	1	25.2
1040	1	25.2
1041	1	19.2
1042	1	19.2
1043	1	26.7
1044	1	26.7
1045	1	25.2
1046	1	25.2
1047	1	8.1
1048	1	8.1
1049	1	22.2
1050	1	22.2
1051	1	22.2
1052	1	22.2
1053	1	12.1
1054	1	12.1
1055	2	48.4
1056	1	9.1
1057	2	15.9
1058	1	5.8
1059	1	18.3
1060	1	5.2
1061	1	0
1062	1	0
1063	2	24.1
1064	2	45.2
1065	2	14.1
1066	1	0
1067	1	0
1068	1	0
1069	1	0
1070	1	0
1071	1	0
1072	1	0
1073	1	0
1074	1	0
1075	1	0
1076	1	0
1077	1	0
1078	1	0
1079	1	0
1080	1	0
1081	1	0
1082	1	0
1083	1	0
1084	1	0
1085	1	0
1086	1	0
1087	1	0
1088	1	0
1089	1	0
1090	1	0
1091	1	12.9
1092	1	10.2
1093	1	10.9
1094	1	6.9
1095	1	9.4
1096	1	10.5
1097	1	5.7
1098	2	7.2
1099	1	7.2
1100	1	13.4
1101	1	5.8
1102	1	0.6
1103	1	8.3
1104	1	3.1
1105	1	3.8
1106	1	0
1107	1	4.5
1108	1	0
1109	1	0.4
1110	1	0
1111	1	8.3
1112	1	13.6
1113	1	9.1
1114	1	7.1
1115	2	14.9
1116	1	10.4
1117	1	6.2
1118	1	0
1119	1	10.3
1120	1	3.8
1121	1	8.5
1122	1	11.9
1123	1	8.6
1124	1	22.9
1125	1	0
1126	1	21.5
1127	1	10.8
1128	1	5.8
1129	2	20.1
1130	1	6.8
1131	1	7.5
1132	1	2.8
1133	1	10.1
1134	1	0
1135	1	15.9
1136	1	3.8
1137	1	3.4
1138	2	23.8
1139	1	0
1140	1	12.9
1141	1	6.5
1142	1	10
1143	1	11.6
1144	1	0
1145	1	11.8
1146	1	14
1147	1	9.5
1148	1	0
1149	1	0
1150	1	9
1151	1	8.6
1152	1	0
1153	1	0
1154	1	7.5
1155	1	9.8
1156	1	13
1157	1	4.3
1158	1	3.2
1159	1	8.7
1160	1	4.3
1161	2	6.1
1162	1	6.6
1163	1	35.5
1164	2	3.1
1165	1	0
1166	1	4.3
1167	1	7.1
1168	1	10.8
1169	1	7.3
1170	1	11.5
1171	2	11.4
1172	2	19
1173	1	9.6
1174	1	29.2
1175	1	13.9
1176	1	17.2
1177	1	14.7
1178	1	0.2
1179	1	7.6
1180	1	5.9
1181	1	6.5
1182	1	11.7
1183	1	12.9
1184	1	4.8
1185	1	9.7
1186	1	2.5
1187	1	8.6
1188	1	3.4
1189	1	5.4
1190	1	5.6
1191	1	0.9
1192	1	4
1193	1	1.1
1194	1	13.8
1195	1	0
1196	1	6.7
1197	1	3.2
1198	1	9
1199	1	0.9
1200	1	37.7
1201	1	22.6
1202	1	16.1
1203	1	0.9
1204	1	1.1
1205	1	5.7
1206	1	4.8
1207	1	6.6
1208	1	3.2
1209	2	13.1
1210	2	13.1
1211	1	5.9
1212	1	37.7
1213	1	6.6
1214	1	0
1215	1	0
1216	1	12.3
1217	2	19.3
1218	1	0
1219	1	6.5
1220	1	7.4
1221	1	10.8
1222	1	2.2
1223	2	25.8
1224	1	10.8
1225	1	7.5
1226	1	25.8
1227	1	17.2
1228	1	21.3
1229	1	11.6
1230	1	26.8
1231	1	11.9
1232	1	22
1233	2	13.6
1234	1	0
1235	1	14.1
1236	1	8.2
1237	1	6.6
1238	1	2
1239	2	17.2
1240	1	4.9
1241	1	14.2
1242	1	9.7
1243	1	10.9
1244	1	4.1
1245	1	0
1246	1	0
1247	1	4
1248	1	17.5
1249	1	19.6
1250	1	23.8
1251	1	4.6
1252	1	0.7
1253	2	21.9
1254	1	9.2
1255	1	13
1256	2	3.2
1257	1	2.2
1258	1	3.5
1259	1	0
1260	1	15.1
1261	1	13.9
1262	1	2.7
1263	1	9.7
1264	1	0.5
1265	1	0
1266	1	0
1267	1	22.6
1268	1	23.7
1269	1	6.9
1270	1	6.8
1271	2	12.1
1272	1	9.7
1273	1	18.3
1274	1	4.5
1275	1	10.5
1276	2	21
1277	1	11.6
1278	1	0
1279	1	3.2
1280	1	6.5
1281	2	11.1
1282	1	0.1
1283	1	3.2
1284	1	8.3
1285	1	43
1286	1	0
1287	1	5.4
1288	1	1.6
1289	1	0
1290	1	43
1291	1	5.4
1292	2	16.1
1293	1	20.7
1294	1	10.2
1295	1	11.3
1296	1	4.3
1297	2	13.1
1298	1	0
1299	2	0.1
1300	1	5.4
1301	1	6.5
1302	2	5.4
1303	1	10.1
1304	1	13.8
1305	1	3.7
1306	1	6.9
1307	1	3.1
1308	1	6.7
1309	1	19.6
1310	1	8.6
1311	1	2.7
1312	1	9.4
1313	1	17.2
1314	1	4.9
1315	1	12.5
1316	1	23.7
1317	1	16.1
1318	1	0
1319	1	16.2
1320	1	16.1
1321	1	2.7
1322	2	6
1323	1	13
1324	1	0
1325	1	18.3
1326	1	3.8
1327	1	20
1328	2	10.3
1329	1	4.3
1330	1	0
1331	1	17.2
1332	1	16.1
1333	1	18.3
1334	1	8.3
1335	1	14.6
1336	1	11.1
1337	1	12.6
1338	1	7.9
1339	1	0
1340	1	0
1341	1	2.7
1342	1	22.4
1343	2	6.5
1344	1	7.9
1345	2	3.4
1346	1	1.1
1347	2	8.6
1348	1	8.6
1349	1	20.7
1350	1	8.6
1351	1	11.5
1352	2	3.7
1353	1	11.8
1354	1	5.9
1355	1	9.6
1356	2	0
1357	1	0
1358	1	4.3
1359	1	6.5
1360	1	5.4
1361	1	18.7
1362	1	7.6
1363	1	32.3
1364	1	0
1365	1	0
1366	1	0
1367	1	0
1368	1	7.9
1369	1	3.2
1370	1	16.1
1371	2	15.3
1372	2	33
1373	1	13.6
1374	1	3.8
1375	1	18.9
1376	1	7.5
1377	1	9.8
1378	1	6.9
1379	1	16.1
1380	1	12.8
1381	1	6.8
1382	1	4.2
1383	1	0
1384	2	8.4
1385	1	1.9
1386	1	7
1387	1	14
1388	1	0
1389	1	6.2
1390	1	11.7
1391	1	7.5
1392	1	5.4
1393	1	5.4
1394	1	11.3
1395	1	15.8
1396	1	0
1397	1	0
1398	1	0
1399	1	0
1400	1	0
1401	1	0
1402	1	0
1403	1	6.6
1404	1	13
1405	1	5.9
1406	1	1.6
1407	1	0
1408	1	6
1409	1	4.4
1410	1	10.7
1411	1	10.5
1412	2	2.2
1413	1	7.8
1414	1	0
1415	1	0.6
1416	1	0
1417	1	2.3
1418	1	0
1419	2	65.3
1420	1	10.9
1421	1	5.2
1422	1	3.4
1423	1	5.4
1424	1	0
1425	1	8.7
1426	1	10.5
1427	1	0
1428	1	15
1429	1	9.4
1430	1	0
1431	1	0
1432	1	8.2
1433	1	6.1
1434	1	8.6
1435	1	0
1436	1	24.9
1437	1	26.4
1438	1	17.6
1439	1	0
1440	1	0
1441	1	11.6
1442	1	8.2
1443	1	11.2
1444	1	8.6
1445	1	3.6
1446	1	2.3
1447	1	0
1448	1	0
1449	1	0
1450	2	7.4
1451	1	9.8
1452	1	11.2
1453	1	5.6
1454	1	0
1455	1	13.7
1456	1	7.5
1457	1	12.6
1458	1	0
1459	1	4.2
1460	1	1.1
1461	1	0
1462	1	0
1463	1	0
1464	1	1.5
1465	1	4.5
1466	1	4.5
1467	1	0
1468	1	14
1469	1	0
1470	1	7.3
1471	1	1.5
1472	1	0
1473	1	11.7
1474	2	12.4
1475	2	2
1476	1	4.9
1477	1	5.7
1478	1	10.7
1479	1	9.6
1480	1	0
1481	1	22.5
1482	1	12.5
1483	1	7.4
1484	1	0.4
1485	1	0
1486	1	12.3
1487	1	0
1488	1	15.2
1489	1	15.8
1490	1	7.8
1491	1	12.2
1492	1	5.9
1493	1	0
1494	1	21.9
1495	1	3.5
1496	1	6.1
1497	1	0
1498	1	0
1499	1	0
1500	1	0
1501	1	4.6
1502	1	13
1503	1	0
1504	1	0
1505	1	12.9
1506	1	3.6
1507	1	14.3
1508	1	10.9
1509	1	6.9
1510	1	9.5
1511	1	9
1512	1	11.4
1513	1	5.1
1514	1	0
1515	1	8.8
1516	1	7.3
1517	1	10.1
1518	1	0
1519	1	14.4
1520	1	6.8
1521	1	0
1522	1	7.1
1523	1	5.7
1524	1	1.2
1525	1	4.2
1526	1	7.9
1527	1	0
1528	1	6.1
1529	1	2.9
1530	1	22.4
1531	1	10.4
1532	1	5.5
1533	1	0
1534	1	0
1535	1	7.6
1536	1	0
1537	1	13
1538	1	0
1539	1	0
1540	1	0.7
1541	1	0
1542	1	6.6
1543	1	6.1
1544	1	1.9
1545	1	9.8
1546	1	6.4
1547	1	6.4
1548	1	7.6
1549	1	10.3
1550	1	6.6
1551	2	34.8
1552	2	11.1
1553	1	8
1554	1	8.4
1555	1	14.1
1556	2	0
1557	1	9.4
1558	1	6.3
1559	1	1.4
1560	1	0
1561	1	7.1
1562	1	0
1563	1	6.8
1564	1	4
1565	1	10.7
1566	1	5.7
1567	1	7.2
1568	1	0
1569	1	13.9
1570	1	16.8
1571	1	12.1
1572	1	11.8
1573	1	18.9
1574	1	17.2
1575	1	4.7
1576	1	3.3
1577	2	24.3
1578	2	25.4
1579	1	5
1580	1	4.3
1581	1	9.7
1582	2	0.9
1583	2	11.1
1584	1	0
1585	1	12.1
1586	1	8.3
1587	1	9.2
1588	1	0
1589	2	0
1590	2	34.2
1591	2	0
1592	1	3.5
1593	1	0
1594	1	4.1
1595	1	4.9
1596	1	5
1597	1	0
1598	1	0
1599	1	0
1600	2	0
1601	2	22.1
1602	2	7.9
1603	1	0
1604	1	3
1605	1	0
1606	1	0
1607	1	0
1608	1	0
1609	1	0
1610	1	0
1611	1	2.7
1612	1	0
1613	1	0.2
1614	1	0
1615	1	3.9
1616	1	0
1617	1	0
1618	1	3.5
1619	1	0
1620	1	0
1621	1	23
1622	1	0
1623	1	13.3
1624	1	12.6
1625	1	12.7
1626	1	11.1
1627	1	0.9
1628	1	0
1629	1	6.3
1630	1	0
1631	1	6.4
1632	1	0
1633	1	8.8
1634	1	0
1635	1	7
1636	1	3.2
1637	1	0
1638	1	13.7
1639	1	4.9
1640	1	5.4
1641	1	0
1642	1	9.9
1643	1	0
1644	1	1.3
1645	1	5
1646	1	0.9
1647	1	17.8
1648	1	6.5
1649	1	6.9
1650	1	6.9
1651	1	9.8
1652	1	11.7
1653	1	5.6
1654	1	9
1655	1	0
1656	1	0
1657	1	7.6
1658	1	2.6
1659	1	0
1660	1	9.4
1661	1	9.4
1662	1	0
1663	1	0
1664	1	7.5
1665	1	5.7
1666	1	5.4
1667	1	4.3
1668	1	2.2
1669	1	1.6
1670	1	7
1671	1	7
1672	1	5.7
1673	1	0
1674	1	9.7
1675	1	2.7
1676	1	2.5
1677	1	0
1678	1	0
1679	1	0
1680	1	0
1681	1	5.3
1682	1	0
1683	1	9.1
1684	1	0
1685	1	0
1686	1	1.1
1687	1	0.7
1688	1	1.6
1689	1	0
1690	1	0
1691	1	7.6
1692	1	6.8
1693	2	4.3
1694	2	5.8
1695	1	0
1696	1	0.7
1697	1	7.3
1698	1	13
1699	1	5.2
1700	1	22.2
1701	1	0.7
1702	1	3.2
1703	1	0
1704	1	0
1705	1	0
1706	1	16.4
1707	1	0
1708	1	0
1709	1	0
1710	1	24.3
1711	1	9.4
1712	1	17.7
1713	1	0
1714	1	3.3
1715	1	7
1716	1	3.5
1717	2	109.5
1718	1	3.9
1719	1	26.1
1720	1	63.3
1721	1	0
1722	1	0
1723	1	0
1724	1	0
1725	1	10.5
1726	1	0
1727	1	0
1728	1	1.6
1729	1	0.6
1730	1	6.3
1731	1	6.2
1732	1	3
1733	1	2.9
1734	2	19.4
1735	2	18.6
1736	2	16.8
1737	1	11.2
1738	1	22.4
1739	1	10.3
1740	1	12
1741	1	10.6
1742	1	10.7
1743	1	2.7
1744	1	44.2
1745	1	44.2
1746	1	0
1747	1	7.8
1748	1	11.5
1749	1	11.5
1750	1	0.9
1751	1	0.8
1752	1	0
1753	1	0
1754	1	3.2
1755	1	1.5
1756	1	1.5
1757	1	0
1758	1	0
1759	1	0
1760	1	0
1761	1	12.4
1762	1	7.3
1763	2	9.5
1764	2	8.6
1765	1	4.1
1766	1	3.3
1767	1	0.4
1768	1	0
1769	1	21.7
1770	1	9.4
1771	2	53
1772	1	36.9
1773	1	9.2
1774	1	2.5
1775	1	0
1776	1	2.9
1777	1	0
1778	1	17
1779	1	0
1780	1	0
1781	1	7
1782	1	2.3
1783	1	0
1784	1	0
1785	1	0.6
1786	1	0.6
1787	1	1.2
1788	1	3.7
1789	1	1.6
1790	1	15.2
1791	1	9.6
1792	1	1.2
1793	1	0.4
1794	1	8.2
1795	1	8.2
1796	1	1.8
1797	1	3
1798	1	9.2
1799	1	4.3
1800	1	0.8
1801	1	0
1802	1	4.9
1803	1	5
1804	1	1.1
1805	1	4.2
1806	1	4.2
1807	1	11.5
1808	1	6.7
1809	1	5.4
1810	1	5.7
1811	1	11.4
1812	1	0
1813	1	0
1814	1	8.3
1815	1	0
1816	1	0
1817	1	0
1818	1	10.5
1819	1	6.8
1820	1	3.7
1821	1	3.3
1822	1	5.8
1823	1	0
1824	1	5
1825	1	4.1
1826	1	7.6
1827	1	5.9
1828	1	8.2
1829	1	0
1830	1	5.6
1831	1	9.7
1832	2	0
1833	2	90.5
1834	2	28.5
1835	1	19.3
1836	1	1.4
1837	1	7.2
1838	1	0
1839	1	0
1840	1	0
1841	1	0
1842	1	3.4
1843	1	3.4
1844	1	8.8
1845	1	0
1846	1	0.7
1847	1	0
1848	1	0
